org.apache.reef.wake.remote.impl.HandlerContainer.onNext(HandlerContainer.java:139)
org.apache.reef.wake.remote.impl.HandlerContainer.onNext(HandlerContainer.java:37)
org.apache.reef.wake.remote.impl.OrderedPullEventHandler.onNext(OrderedRemoteReceiverStage.java:164)
org.apache.reef.wake.remote.impl.OrderedPullEventHandler.onNext(OrderedRemoteReceiverStage.java:146)
org.apache.reef.wake.impl.ThreadPoolStage$1.run(ThreadPoolStage.java:180)
java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:471)
java.util.concurrent.FutureTask.run(FutureTask.java:262)
java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)
java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)
java.lang.Thread.run(Thread.java:745)
]
 new value [GroupCommunicationContext-11] set by [
org.apache.reef.tang.util.TracingMonotonicTreeMap.put(TracingMonotonicTreeMap.java:69)
org.apache.reef.tang.implementation.ConfigurationBuilderImpl.bindParameter(ConfigurationBuilderImpl.java:219)
org.apache.reef.tang.implementation.ConfigurationBuilderImpl.bind(ConfigurationBuilderImpl.java:174)
org.apache.reef.tang.implementation.ConfigurationBuilderImpl.addConfiguration(ConfigurationBuilderImpl.java:116)
org.apache.reef.tang.implementation.ConfigurationBuilderImpl.addConfiguration(ConfigurationBuilderImpl.java:90)
org.apache.reef.tang.implementation.java.InjectorImpl.copy(InjectorImpl.java:98)
org.apache.reef.tang.implementation.java.InjectorImpl.forkInjector(InjectorImpl.java:744)
org.apache.reef.runtime.common.evaluator.context.ContextRuntime.<init>(ContextRuntime.java:101)
org.apache.reef.runtime.common.evaluator.context.ContextRuntime.spawnChildContext(ContextRuntime.java:169)
org.apache.reef.runtime.common.evaluator.context.ContextManager.addContext(ContextManager.java:258)
org.apache.reef.runtime.common.evaluator.context.ContextManager.handleContextControlProtocol(ContextManager.java:158)
org.apache.reef.runtime.common.evaluator.EvaluatorRuntime.onEvaluatorControlMessage(EvaluatorRuntime.java:107)
org.apache.reef.runtime.common.evaluator.EvaluatorRuntime.onNext(EvaluatorRuntime.java:163)
org.apache.reef.runtime.common.evaluator.EvaluatorRuntime.onNext(EvaluatorRuntime.java:43)
org.apache.reef.wake.remote.impl.HandlerContainer.onNext(HandlerContainer.java:139)
org.apache.reef.wake.remote.impl.HandlerContainer.onNext(HandlerContainer.java:37)
org.apache.reef.wake.remote.impl.OrderedPullEventHandler.onNext(OrderedRemoteReceiverStage.java:164)
org.apache.reef.wake.remote.impl.OrderedPullEventHandler.onNext(OrderedRemoteReceiverStage.java:146)
org.apache.reef.wake.impl.ThreadPoolStage$1.run(ThreadPoolStage.java:180)
java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:471)
java.util.concurrent.FutureTask.run(FutureTask.java:262)
java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)
java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)
java.lang.Thread.run(Thread.java:745)
]

2014-12-14 19:04:41,863 보다 미세 reef.wake.remote.impl.OrderedEventStream.consume org.apache.reef.wake.remote.impl.OrderedRemoteReceiverStage_Pull-pool-2-thread-2 | Event is null
2014-12-14 19:04:41,929 가장 미세 reef.wake.remote.transport.netty.NettyServerEventListener.channelActive org.apache.reef.wake.remote.transport.netty.NettyMessagingTransportServerWorker-pool-4-thread-7 | Channel active. key: /192.168.0.12:46642
2014-12-14 19:04:41,929 보다 미세 reef.wake.remote.transport.netty.NettyServerEventListener.channelActive org.apache.reef.wake.remote.transport.netty.NettyMessagingTransportServerWorker-pool-4-thread-7 | Add connected channel ref: org.apache.reef.wake.remote.transport.netty.LinkReference@591547a0
2014-12-14 19:04:41,940 가장 미세 reef.runtime.local.driver.ResourceManager.onResourceReleaseRequest main | Release container: Node-2-1418551477276
2014-12-14 19:04:41,940 정보 reef.runtime.local.driver.ContainerManager.release main | Releasing Container with containerId [ProcessContainer{containedID='Node-2-1418551477276', nodeID='Node-2', errorHandlerRID='socket://192.168.0.12:12040', folder=/home/puppybit/Workspace/reef-pregel/bin/REEF_LOCAL_RUNTIME/Pregel-1418551469247/Node-2-1418551477276}]
2014-12-14 19:04:41,941 경고 reef.runtime.local.driver.ProcessContainer.close main | Force-closing a container that is still running: ProcessContainer{containedID='Node-2-1418551477276', nodeID='Node-2', errorHandlerRID='socket://192.168.0.12:12040', folder=/home/puppybit/Workspace/reef-pregel/bin/REEF_LOCAL_RUNTIME/Pregel-1418551469247/Node-2-1418551477276}
2014-12-14 19:04:41,951 보다 미세 reef.wake.remote.transport.netty.AbstractNettyEventListener.closeChannel org.apache.reef.wake.remote.transport.netty.NettyMessagingTransportServerWorker-pool-4-thread-6 | Channel closed: [id: 0xe8f79fa2, /192.168.0.12:46641 :> /192.168.0.12:12040]. Link ref found and removed: true
2014-12-14 19:04:41,986 정보 reef.runtime.local.process.ReefRunnableProcessObserver.onResourceStatus Thread-12 | Sending resource status: identifier: "Node-2-1418551477276"
state: FAILED
exit_code: 143
 
2014-12-14 19:04:42,001 가장 미세 reef.wake.remote.transport.netty.AbstractNettyEventListener.channelRead org.apache.reef.wake.remote.transport.netty.NettyMessagingTransportServerWorker-pool-4-thread-7 | MessageEvent: local: /192.168.0.12:12040 remote: /192.168.0.12:46642 :: [B@22000c9a
2014-12-14 19:04:42,001 가장 미세 reef.wake.remote.impl.OrderedRemoteReceiverStage.onNext org.apache.reef.wake.remote.transport.netty.NettyMessagingTransportServerWorker-pool-4-thread-7 | org.apache.reef.wake.remote.impl.TransportEvent@313b63e6
2014-12-14 19:04:42,001 보다 미세 reef.wake.remote.impl.OrderedPushEventHandler.onNext org.apache.reef.wake.remote.impl.OrderedRemoteReceiverStage_Push-pool-1-thread-1 | org.apache.reef.wake.remote.impl.TransportEvent@313b63e6 RemoteEvent localAddr=/192.168.0.12:12040 remoteAddr=/192.168.0.12:46642 sourceName= sinkName=default seq=0 event=[B@321baa4a
2014-12-14 19:04:42,002 보다 미세 reef.wake.remote.impl.OrderedPushEventHandler.onNext org.apache.reef.wake.remote.impl.OrderedRemoteReceiverStage_Push-pool-1-thread-1 | Value length is 73
2014-12-14 19:04:42,002 보다 미세 reef.wake.remote.impl.OrderedPullEventHandler.onNext org.apache.reef.wake.remote.impl.OrderedRemoteReceiverStage_Pull-pool-2-thread-2 | org.apache.reef.wake.remote.impl.OrderedEventStream@71136646
2014-12-14 19:04:42,002 보다 미세 reef.wake.remote.impl.HandlerContainer.onNext org.apache.reef.wake.remote.impl.OrderedRemoteReceiverStage_Pull-pool-2-thread-2 | RemoteManager: REEF_LAUNCHER value: RemoteEvent localAddr=/192.168.0.12:12040 remoteAddr=/192.168.0.12:46642 sourceName= sinkName=default seq=0 event=[B@321baa4a
2014-12-14 19:04:42,003 보다 미세 reef.wake.remote.impl.HandlerContainer.onNext org.apache.reef.wake.remote.impl.OrderedRemoteReceiverStage_Pull-pool-2-thread-2 | Message handler: class org.apache.reef.proto.EvaluatorRuntimeProtocol$EvaluatorHeartbeatProto
2014-12-14 19:04:42,003 가장 미세 reef.runtime.common.driver.evaluator.EvaluatorHeartbeatHandler.onNext org.apache.reef.wake.remote.impl.OrderedRemoteReceiverStage_Pull-pool-2-thread-2 | TIME: Begin Heartbeat Node-3-1418551477412
2014-12-14 19:04:42,003 가장 미세 reef.runtime.common.driver.evaluator.EvaluatorHeartbeatHandler.onNext org.apache.reef.wake.remote.impl.OrderedRemoteReceiverStage_Pull-pool-2-thread-2 | Heartbeat from Evaluator Node-3-1418551477412 with state RUNNING timestamp 1,418,551,481,876 from remoteId socket://192.168.0.12:46642
2014-12-14 19:04:42,003 가장 미세 reef.runtime.common.driver.evaluator.EvaluatorManager.onEvaluatorHeartbeatMessage org.apache.reef.wake.remote.impl.OrderedRemoteReceiverStage_Pull-pool-2-thread-2 | Evaluator heartbeat: timestamp: 1418551481876
evaluator_status {
  evaluator_id: "Node-3-1418551477412"
  state: RUNNING
}
context_status {
  context_state: READY
  context_id: "DataLoadContext-1"
}

2014-12-14 19:04:42,004 미세 reef.runtime.common.driver.evaluator.EvaluatorControlHandler.setRemoteID org.apache.reef.wake.remote.impl.OrderedRemoteReceiverStage_Pull-pool-2-thread-2 | Registering remoteId [socket://192.168.0.12:46642] for Evaluator [Node-3-1418551477412]
2014-12-14 19:04:42,004 미세 reef.wake.remote.impl.DefaultRemoteManagerImplementation.getHandler org.apache.reef.wake.remote.impl.OrderedRemoteReceiverStage_Pull-pool-2-thread-2 | RemoteManager: REEF_LAUNCHER destinationIdentifier: socket://192.168.0.12:46642 messageType: org.apache.reef.proto.EvaluatorRuntimeProtocol$EvaluatorControlProto
2014-12-14 19:04:42,004 미세 reef.wake.remote.impl.ProxyEventHandler.<init> org.apache.reef.wake.remote.impl.OrderedRemoteReceiverStage_Pull-pool-2-thread-2 | ProxyEventHandler myId: socket://192.168.0.12:12040 remoteId: socket://192.168.0.12:46642 remoteSink: default handler: org.apache.reef.wake.remote.impl.RemoteSenderEventHandler@309fb7a9
2014-12-14 19:04:42,004 가장 미세 reef.runtime.common.driver.evaluator.EvaluatorManager.onEvaluatorHeartbeatMessage org.apache.reef.wake.remote.impl.OrderedRemoteReceiverStage_Pull-pool-2-thread-2 | Evaluator Node-3-1418551477412 is running
2014-12-14 19:04:42,005 보다 미세 reef.runtime.common.driver.context.ContextRepresenters.onContextStatusMessage org.apache.reef.wake.remote.impl.OrderedRemoteReceiverStage_Pull-pool-2-thread-2 | Processing context status message for context DataLoadContext-1
2014-12-14 19:04:42,005 미세 reef.runtime.common.driver.context.ContextRepresenters.onNewContext org.apache.reef.wake.remote.impl.OrderedRemoteReceiverStage_Pull-pool-2-thread-2 | Adding new context DataLoadContext-1.
2014-12-14 19:04:42,005 미세 reef.runtime.common.driver.context.EvaluatorContext.<init> org.apache.reef.wake.remote.impl.OrderedRemoteReceiverStage_Pull-pool-2-thread-2 | Instantiated 'EvaluatorContext'
2014-12-14 19:04:42,006 보다 미세 reef.runtime.common.driver.context.ContextRepresenters.onContextStatusMessage org.apache.reef.wake.remote.impl.OrderedRemoteReceiverStage_Pull-pool-2-thread-2 | Done processing context status message for context DataLoadContext-1
2014-12-14 19:04:42,006 보다 미세 GroupCommDriverImpl.isConfigured Node-3-1418551477412-pool-22-thread-1 | ENTRY DataLoadContext-1
2014-12-14 19:04:42,006 미세 reef.runtime.common.driver.evaluator.EvaluatorManager.onEvaluatorHeartbeatMessage org.apache.reef.wake.remote.impl.OrderedRemoteReceiverStage_Pull-pool-2-thread-2 | DONE with evaluator heartbeat from Evaluator Node-3-1418551477412
2014-12-14 19:04:42,007 보다 미세 GroupCommDriverImpl.isConfigured Node-3-1418551477412-pool-22-thread-1 | RETURN false
2014-12-14 19:04:42,007 보다 미세 GroupCommDriverImpl.getContextConf Node-3-1418551477412-pool-22-thread-1 | ENTRY
2014-12-14 19:04:42,007 가장 미세 reef.runtime.common.driver.evaluator.EvaluatorHeartbeatHandler.onNext org.apache.reef.wake.remote.impl.OrderedRemoteReceiverStage_Pull-pool-2-thread-2 | TIME: End Heartbeat Node-3-1418551477412
2014-12-14 19:04:42,007 보다 미세 reef.wake.remote.impl.OrderedEventStream.consume org.apache.reef.wake.remote.impl.OrderedRemoteReceiverStage_Pull-pool-2-thread-2 | Event is null
2014-12-14 19:04:42,008 보다 미세 GroupCommDriverImpl.getContextConf Node-3-1418551477412-pool-22-thread-1 | RETURN {"Bindings":[{"key":"org.apache.reef.evaluator.context.parameters.ContextIdentifier","value":"GroupCommunicationContext-12"}]}
2014-12-14 19:04:42,009 보다 미세 GroupCommDriverImpl.getContextConf Node-3-1418551477412-pool-22-thread-1 | ENTRY
2014-12-14 19:04:42,010 보다 미세 GroupCommDriverImpl.getContextConf Node-3-1418551477412-pool-22-thread-1 | RETURN {"Bindings":[{"key":"org.apache.reef.evaluator.context.parameters.ContextIdentifier","value":"GroupCommunicationContext-13"}]}
2014-12-14 19:04:42,010 정보 edu.snu.bdcs.reef.pregel.PregelDriver$ActiveContextHandler.onNext Node-3-1418551477412-pool-22-thread-1 | Submitting GroupCommContext for ComputeTask to underlying context
2014-12-14 19:04:42,013 가장 미세 reef.runtime.common.driver.context.EvaluatorContext.submitContextAndService Node-3-1418551477412-pool-22-thread-1 | Submit new context: RunningEvaluator id[Node-3-1418551477412] for context id[DataLoadContext-1]
2014-12-14 19:04:42,014 미세 reef.wake.remote.impl.ProxyEventHandler.onNext Node-3-1418551477412-pool-22-thread-1 | remoteid: /192.168.0.12:46642
timestamp: 1418551482014
identifier: "Node-3-1418551477412"
context_control {
  add_context {
    parent_context_id: "DataLoadContext-1"
    context_configuration: "{\"Bindings\":[{\"key\":\"org.apache.reef.evaluator.context.parameters.ContextIdentifier\",\"value\":\"GroupCommunicationContext-13\"}]}"
    service_configuration: "{\"Bindings\":[{\"key\":\"edu.snu.bdcs.reef.pregel.utils.DataParser\",\"value\":\"edu.snu.bdcs.reef.pregel.data.PregelDataParser\"},{\"key\":\"org.apache.reef.evaluator.context.parameters.ContextIdentifier\",\"value\":\"GroupCommunicationContext-13\"},{\"key\":\"org.apache.reef.evaluator.context.parameters.ContextStartHandlers\",\"value\":\"edu.snu.bdcs.reef.pregel.utils.DataParseService$ContextStartHandler\"},{\"key\":\"org.apache.reef.evaluator.context.parameters.Services\",\"value\":\"edu.snu.bdcs.reef.pregel.data.PregelDataParser\"}]}"
  }
}

2014-12-14 19:04:42,015 가장 미세 reef.wake.remote.impl.RemoteSenderEventHandler.onNext Node-3-1418551477412-pool-22-thread-1 | transport get link: localAddr: /192.168.0.12:12040 remoteAddr: /192.168.0.12:46642
2014-12-14 19:04:42,015 가장 미세 reef.wake.remote.impl.RemoteSenderEventHandler.setLink Node-3-1418551477412-pool-22-thread-1 | thread Thread[Node-3-1418551477412-pool-22-thread-1,5,main] link localAddr: /192.168.0.12:12040 remoteAddr: /192.168.0.12:46642
2014-12-14 19:04:42,015 가장 미세 reef.wake.remote.impl.RemoteSenderEventHandler.consumeQueue Node-3-1418551477412-pool-22-thread-1 | RemoteEvent localAddr=/192.168.0.12:12040 remoteAddr=/192.168.0.12:46642 sourceName= sinkName=default seq=0 event=timestamp: 1418551482014
identifier: "Node-3-1418551477412"
context_control {
  add_context {
    parent_context_id: "DataLoadContext-1"
    context_configuration: "{\"Bindings\":[{\"key\":\"org.apache.reef.evaluator.context.parameters.ContextIdentifier\",\"value\":\"GroupCommunicationContext-13\"}]}"
    service_configuration: "{\"Bindings\":[{\"key\":\"edu.snu.bdcs.reef.pregel.utils.DataParser\",\"value\":\"edu.snu.bdcs.reef.pregel.data.PregelDataParser\"},{\"key\":\"org.apache.reef.evaluator.context.parameters.ContextIdentifier\",\"value\":\"GroupCommunicationContext-13\"},{\"key\":\"org.apache.reef.evaluator.context.parameters.ContextStartHandlers\",\"value\":\"edu.snu.bdcs.reef.pregel.utils.DataParseService$ContextStartHandler\"},{\"key\":\"org.apache.reef.evaluator.context.parameters.Services\",\"value\":\"edu.snu.bdcs.reef.pregel.data.PregelDataParser\"}]}"
  }
}

2014-12-14 19:04:42,016 가장 미세 reef.wake.remote.transport.netty.NettyLink.write Node-3-1418551477412-pool-22-thread-1 | write [id: 0xcb9f1d13, /192.168.0.12:46642 => /192.168.0.12:12040] [B@69d8e38c
2014-12-14 19:04:42,041 경고 reef.runtime.local.process.RunnableProcess.cancel main | The child process survived Process.destroy()
2014-12-14 19:04:42,041 경고 reef.runtime.local.process.RunnableProcess.cancel main | Attempting to kill the process via the kill command line
2014-12-14 19:04:42,046 미세 reef.util.OSUtils.kill main | Kill returned: 2
2014-12-14 19:04:42,046 미세 reef.runtime.local.driver.ContainerManager.allocateOne main | Allocated Node-2-1418551482046
2014-12-14 19:04:42,047 가장 미세 reef.runtime.local.driver.ResourceManager.checkRequestQueue main | Allocating container: ProcessContainer{containedID='Node-2-1418551482046', nodeID='Node-2', errorHandlerRID='socket://192.168.0.12:12040', folder=/home/puppybit/Workspace/reef-pregel/bin/REEF_LOCAL_RUNTIME/Pregel-1418551469247/Node-2-1418551482046}
2014-12-14 19:04:42,047 가장 미세 reef.runtime.common.driver.evaluator.EvaluatorManagerFactory.getNewEvaluatorManager main | Resource allocation: new evaluator id[Node-2-1418551482046]
2014-12-14 19:04:42,047 가장 미세 reef.runtime.common.driver.evaluator.EvaluatorManagerFactory.getNewEvaluatorManagerInstance main | Creating Evaluator Manager for Evaluator ID Node-2-1418551482046
2014-12-14 19:04:42,063 미세 reef.runtime.common.driver.DriverExceptionHandler.<init> main | Instantiated 'DriverExceptionHandler'
2014-12-14 19:04:42,063 가장 미세 reef.wake.impl.StageManager.register main | StageManager adds stage org.apache.reef.wake.impl.ThreadPoolStage@1d2580e4
2014-12-14 19:04:42,064 미세 reef.runtime.common.driver.evaluator.EvaluatorMessageDispatcher.<init> main | Instantiated 'EvaluatorMessageDispatcher'
2014-12-14 19:04:42,064 미세 reef.runtime.common.driver.evaluator.EvaluatorStatusManager.<init> main | Instantiated 'EvaluatorStatusManager'
2014-12-14 19:04:42,065 미세 reef.runtime.common.driver.evaluator.EvaluatorControlHandler.<init> main | Instantiated 'EvaluatorControlHandler'
2014-12-14 19:04:42,065 미세 reef.runtime.common.driver.context.ContextControlHandler.<init> main | Instantiated 'ContextControlHandler'
2014-12-14 19:04:42,066 가장 미세 reef.runtime.common.driver.evaluator.EvaluatorManager.<init> main | Instantiating EvaluatorManager for evaluator: Node-2-1418551482046
2014-12-14 19:04:42,066 가장 미세 reef.runtime.common.driver.evaluator.EvaluatorManager.<init> main | Firing AllocatedEvaluator event for Evaluator with ID [Node-2-1418551482046]
2014-12-14 19:04:42,067 가장 미세 reef.runtime.common.driver.evaluator.EvaluatorManager.<init> main | Instantiated EvaluatorManager for evaluator: [Node-2-1418551482046]
2014-12-14 19:04:42,067 가장 미세 reef.runtime.common.driver.evaluator.Evaluators.put main | Adding: Node-2-1418551482046 previous: null
2014-12-14 19:04:42,067 정보 reef.runtime.local.driver.ResourceManager.sendRuntimeStatus main | Allocated: 3, Outstanding requests: 0
2014-12-14 19:04:42,068 가장 미세 reef.runtime.common.driver.resourcemanager.ResourceManagerStatus.onNext main | Runtime status name: "LOCAL"
state: RUNNING
outstanding_container_requests: 0
container_allocation: "Node-1-1418551480391"
container_allocation: "Node-2-1418551482046"
container_allocation: "Node-3-1418551477412"

2014-12-14 19:04:42,068 정보 reef.runtime.local.driver.ResourceManager.sendRuntimeStatus main | Allocated: 3, Outstanding requests: 0
2014-12-14 19:04:42,069 가장 미세 reef.runtime.common.driver.resourcemanager.ResourceManagerStatus.onNext main | Runtime status name: "LOCAL"
state: RUNNING
outstanding_container_requests: 0
container_allocation: "Node-1-1418551480391"
container_allocation: "Node-2-1418551482046"
container_allocation: "Node-3-1418551477412"

2014-12-14 19:04:42,069 가장 미세 reef.wake.time.runtime.RuntimeClock.run main | Entering clock main loop iteration.
2014-12-14 19:04:42,070 가장 미세 reef.io.data.loading.api.DataLoader$EvaluatorAllocatedHandler.onNext Node-2-1418551482046-pool-25-thread-1 | Allocated evaluator: Node-2-1418551482046
2014-12-14 19:04:42,072 미세 reef.io.data.loading.api.DataLoader$EvaluatorAllocatedHandler.onNext Node-2-1418551482046-pool-25-thread-1 | Failed Data requests need to be satisfied for Node-2-1418551482046
2014-12-14 19:04:42,072 미세 reef.io.data.loading.api.DataLoader$EvaluatorAllocatedHandler.onNext Node-2-1418551482046-pool-25-thread-1 | Satisfying failed configuration for Node-2-1418551482046
2014-12-14 19:04:42,087 가장 미세 reef.runtime.common.driver.evaluator.EvaluatorManager.onResourceStatusMessage Thread-12 | Resource manager state update: FAILED
2014-12-14 19:04:42,087 미세 reef.runtime.common.driver.evaluator.EvaluatorManager.onResourceStatusMessage Thread-12 | Ignoring resource status update for Evaluator Node-2-1418551477276 which is already in state FAILED.
2014-12-14 19:04:42,091 가장 미세 reef.runtime.local.driver.ResourceManager.onResourceLaunchRequest Node-2-1418551482046-pool-25-thread-1 | Launching container: ProcessContainer{containedID='Node-2-1418551482046', nodeID='Node-2', errorHandlerRID='socket://192.168.0.12:12040', folder=/home/puppybit/Workspace/reef-pregel/bin/REEF_LOCAL_RUNTIME/Pregel-1418551469247/Node-2-1418551482046}
2014-12-14 19:04:42,091 가장 미세 reef.runtime.local.process.RunnableProcess.<init> Node-2-1418551482046-pool-25-thread-1 | RunnableProcess ready.
2014-12-14 19:04:42,092 정보 reef.runtime.local.driver.ContainerManager.release Thread-12 | Ignoring release request for unknown containerID [Node-2-1418551477276]
2014-12-14 19:04:42,092 정보 reef.runtime.local.driver.ResourceManager.sendRuntimeStatus Thread-12 | Allocated: 3, Outstanding requests: 0
2014-12-14 19:04:42,093 가장 미세 reef.runtime.common.driver.resourcemanager.ResourceManagerStatus.onNext Thread-12 | Runtime status name: "LOCAL"
state: RUNNING
outstanding_container_requests: 0
container_allocation: "Node-1-1418551480391"
container_allocation: "Node-2-1418551482046"
container_allocation: "Node-3-1418551477412"

2014-12-14 19:04:42,093 가장 미세 reef.runtime.local.process.RunnableProcess.run Thread-12 | Process "Node-2-1418551477276" returned 143
2014-12-14 19:04:42,094 가장 미세 reef.runtime.local.process.RunnableProcess.run Thread-16 | Launching process "Node-2-1418551482046"
STDERR can be found in /home/puppybit/Workspace/reef-pregel/bin/REEF_LOCAL_RUNTIME/Pregel-1418551469247/Node-2-1418551482046/STDERR.txt
STDOUT can be found in /home/puppybit/Workspace/reef-pregel/bin/REEF_LOCAL_RUNTIME/Pregel-1418551469247/Node-2-1418551482046/STDOUT.txt
2014-12-14 19:04:42,105 가장 미세 reef.wake.remote.transport.netty.AbstractNettyEventListener.channelRead org.apache.reef.wake.remote.transport.netty.NettyMessagingTransportServerWorker-pool-4-thread-7 | MessageEvent: local: /192.168.0.12:12040 remote: /192.168.0.12:46642 :: [B@946a8d2
2014-12-14 19:04:42,105 가장 미세 reef.wake.remote.impl.OrderedRemoteReceiverStage.onNext org.apache.reef.wake.remote.transport.netty.NettyMessagingTransportServerWorker-pool-4-thread-7 | org.apache.reef.wake.remote.impl.TransportEvent@7df577bf
2014-12-14 19:04:42,106 보다 미세 reef.wake.remote.impl.OrderedPushEventHandler.onNext org.apache.reef.wake.remote.impl.OrderedRemoteReceiverStage_Push-pool-1-thread-1 | org.apache.reef.wake.remote.impl.TransportEvent@7df577bf RemoteEvent localAddr=/192.168.0.12:12040 remoteAddr=/192.168.0.12:46642 sourceName= sinkName=default seq=1 event=[B@7e88dd33
2014-12-14 19:04:42,106 보다 미세 reef.wake.remote.impl.OrderedPushEventHandler.onNext org.apache.reef.wake.remote.impl.OrderedRemoteReceiverStage_Push-pool-1-thread-1 | Value length is 7,279
2014-12-14 19:04:42,107 보다 미세 reef.wake.remote.impl.OrderedPullEventHandler.onNext org.apache.reef.wake.remote.impl.OrderedRemoteReceiverStage_Pull-pool-2-thread-2 | org.apache.reef.wake.remote.impl.OrderedEventStream@71136646
2014-12-14 19:04:42,107 보다 미세 reef.wake.remote.impl.HandlerContainer.onNext org.apache.reef.wake.remote.impl.OrderedRemoteReceiverStage_Pull-pool-2-thread-2 | RemoteManager: REEF_LAUNCHER value: RemoteEvent localAddr=/192.168.0.12:12040 remoteAddr=/192.168.0.12:46642 sourceName= sinkName=default seq=1 event=[B@7e88dd33
2014-12-14 19:04:42,107 보다 미세 reef.wake.remote.impl.HandlerContainer.onNext org.apache.reef.wake.remote.impl.OrderedRemoteReceiverStage_Pull-pool-2-thread-2 | Message handler: class org.apache.reef.proto.EvaluatorRuntimeProtocol$EvaluatorHeartbeatProto
2014-12-14 19:04:42,108 가장 미세 reef.runtime.common.driver.evaluator.EvaluatorHeartbeatHandler.onNext org.apache.reef.wake.remote.impl.OrderedRemoteReceiverStage_Pull-pool-2-thread-2 | TIME: Begin Heartbeat Node-3-1418551477412
2014-12-14 19:04:42,108 가장 미세 reef.runtime.common.driver.evaluator.EvaluatorHeartbeatHandler.onNext org.apache.reef.wake.remote.impl.OrderedRemoteReceiverStage_Pull-pool-2-thread-2 | Heartbeat from Evaluator Node-3-1418551477412 with state FAILED timestamp 1,418,551,482,082 from remoteId socket://192.168.0.12:46642
2014-12-14 19:04:42,108 가장 미세 reef.runtime.common.driver.evaluator.EvaluatorManager.onEvaluatorHeartbeatMessage org.apache.reef.wake.remote.impl.OrderedRemoteReceiverStage_Pull-pool-2-thread-2 | Evaluator heartbeat: timestamp: 1418551482082
evaluator_status {
  evaluator_id: "Node-3-1418551477412"
  state: FAILED
